Energy (eV),Wavelength (nm),e1,e2,n,k
0.775711,1598.532471,1,0,1,0
0.774049,1601.966553,1,0,1,0
0.772393,1605.400269,1,0,1,0
0.770745,1608.833618,1,0,1,0
0.769104,1612.266357,1,0,1,0
0.76747,1615.698853,1,0,1,0
0.765843,1619.130859,1,0,1,0
0.764223,1622.562378,1,0,1,0
0.762611,1625.993408,1,0,1,0
0.761005,1629.424072,1,0,1,0
0.759406,1632.854248,1,0,1,0
0.757815,1636.283813,1,0,1,0
0.75623,1639.712891,1,0,1,0
0.754652,1643.141602,1,0,1,0
0.753081,1646.569702,1,0,1,0
0.751516,1649.997314,1,0,1,0
0.749959,1653.424438,1,0,1,0
0.748408,1656.850952,1,0,1,0
0.746863,1660.276978,1,0,1,0
0.745326,1663.702393,1,0,1,0
0.743795,1667.127197,1,0,1,0
0.74227,1670.551392,1,0,1,0
0.740752,1673.974976,1,0,1,0
0.73924,1677.398071,1,0,1,0
0.737735,1680.820557,1,0,1,0
0.736236,1684.242432,1,0,1,0
0.734744,1687.663696,1,0,1,0
