,Photon Energy (eV),e1,e2,N,n,k
369,1.55479,6.471754767,0.59340127,(2.5466308481365068+0.11650712369429495j),2.546630848,0.116507124
370,1.551723,6.472853101,0.592859798,(2.54684118319688+0.11639119897073028j),2.546841183,0.116391199
371,1.548668,6.474407792,0.592403167,(2.5471416631898887+0.11628783262176229j),2.547141663,0.116287833
372,1.545625,6.476454948,0.59200593,(2.54753909986333+0.11619172606897067j),2.5475391,0.116191726
373,1.542594,6.47903194,0.591637708,(2.548040494637633+0.11609660627309046j),2.548040495,0.116096606
374,1.539575,6.482177098,0.591262515,(2.5486529699202083+0.11599510049695833j),2.54865297,0.1159951
375,1.536569,6.485927926,0.59083819,(2.5493834129265323+0.11587864472145178j),2.549383413,0.115878645
376,1.533574,6.490325732,0.590315044,(2.550239366838977+0.11573718376446529j),2.550239367,0.115737184
377,1.530591,6.49540742,0.589635878,(2.551227422520785+0.11555925446859094j),2.551227423,0.115559254
378,1.52762,6.501209304,0.588734622,(2.552353953577576+0.11533169633708217j),2.552353954,0.115331696
379,1.524661,6.50776478,0.587535672,(2.5536246549057826+0.11503955185788695j),2.553624655,0.115039552
380,1.521713,6.515105486,0.585952528,(2.5550447614268887+0.11466580489836631j),2.555044761,0.114665805
381,1.518777,6.523252219,0.583888656,(2.5566172866688146+0.11419164273279911j),2.556617287,0.114191643
382,1.515853,6.532219583,0.581235835,(2.558343928944882+0.11359610965234891j),2.558343929,0.11359611
383,1.51294,6.542014968,0.577873095,(2.5602248784341275+0.11285592533959335j),2.560224878,0.112855925
384,1.510038,6.552629635,0.57366863,(2.562257116663507+0.11194595305188763j),2.562257117,0.111945953
385,1.507148,6.564034135,0.568481958,(2.564433576405278+0.11083967291240489j),2.564433576,0.110839673
386,1.504269,6.5761867,0.562160322,(2.566744785518818+0.10950841798334016j),2.566744786,0.109508418
387,1.501401,6.589018729,0.554545459,(2.5691761449278716+0.10792281803388731j),2.569176145,0.107922818
388,1.498544,6.602435052,0.545475669,(2.571708056901365+0.10605318658268924j),2.571708057,0.106053187
389,1.495698,6.616311176,0.534790298,(2.5743154882706487+0.10387038812521833j),2.574315488,0.103870388
390,1.492864,6.630486407,0.522340147,(2.5769667820160236+0.1013478618517603j),2.576966782,0.101347862
391,1.49004,6.644783683,0.507976085,(2.5796274723345967+0.09845919436674093j),2.579627472,0.098459194
392,1.487227,6.658981487,0.491583136,(2.5822551467840196+0.09518484963215651j),2.582255147,0.09518485
393,1.484425,6.67283936,0.473072072,(2.5848043412249937+0.09151022860781245j),2.584804341,0.091510229
394,1.481634,6.686104142,0.452392112,(2.587227819533831+0.08742796214588079j),2.58722782,0.087427962
395,1.478853,6.698535447,0.429530401,(2.5894814309661203+0.08293753250163005j),2.589481431,0.082937533
396,1.476084,6.709930677,0.404552529,(2.591529071170798+0.07805286330615063j),2.591529071,0.078052863
397,1.473324,6.720261272,0.377537519,(2.593368372249116+0.07278902667580474j),2.593368372,0.072789027
398,1.470575,6.729973865,0.348669825,(2.5950889875289116+0.06717878008353204j),2.595088988,0.06717878
399,1.467837,6.742616601,0.318174697,(2.597377151939878+0.06124922929165891j),2.597377152,0.061249229
400,1.465109,6.751190653,0.263236889,(2.598798887473871+0.05064587529340738j),2.598798887,0.050645875
401,1.462391,6.736225677,0.214572821,(2.5957530643473414+0.04133151653104262j),2.595753064,0.041331517
402,1.459684,6.714093045,0.175049931,(2.5913768207800416+0.03377546816668887j),2.591376821,0.033775468
403,1.456987,6.688854362,0.142914332,(2.5864295183425865+0.027627725888722802j),2.586429518,0.027627726
404,1.4543,6.662463472,0.116765953,(2.581273918301697+0.022617892758499968j),2.581273918,0.022617893
405,1.451623,6.63599237,0.095473597,(2.576108645253144+0.018530584311245334j),2.576108645,0.018530584
406,1.448957,6.610061454,0.078128522,(2.571048873264709+0.015193900586844316j),2.571048873,0.015193901
407,1.4463,6.584995481,0.063977885,(2.566154881251611+0.012465709988448787j),2.566154881,0.01246571
408,1.443653,6.560986655,0.052429626,(2.5614627453745817+0.010234313563268434j),2.561462745,0.010234314
409,1.441016,6.538116538,0.042998197,(2.55698792186451+0.008407978122008027j),2.556987922,0.008407978
410,1.438389,6.516403593,0.035289893,(2.55273409722784+0.0069121756384280695j),2.552734097,0.006912176
411,1.435772,6.495827185,0.028985249,(2.5486976122884224+0.005686286467105035j),2.548697612,0.005686286
412,1.433164,6.476335885,0.023823068,(2.544868914682767+0.004680608103028936j),2.544868915,0.004680608
413,1.430566,6.457880255,0.019594986,(2.5412388944953617+0.003855400160622367j),2.541238894,0.0038554
414,1.427978,6.440396196,0.016129422,(2.5377955581059304+0.00317784117401756j),2.537795558,0.003177841
415,1.425399,6.423811117,0.013285767,(2.5345251993690354+0.002620957749181081j),2.534525199,0.002620958
416,1.42283,6.408066153,0.010951688,(2.53141676384511+0.002163153818624089j),2.531416764,0.002163154
417,1.42027,6.393092147,0.009033778,(2.528457106231767+0.0017864210679665986j),2.528457106,0.001786421
418,1.41772,6.378835252,0.007457348,(2.525636045035555+0.0014763306332831378j),2.525636045,0.001476331
419,1.415179,6.365234048,0.006160179,(2.5229418419996015+0.0012208324994044174j),2.522941842,0.001220832
420,1.412647,6.352237149,0.005092091,(2.5203646896966196+0.001010189395317097j),2.52036469,0.001010189
421,1.410125,6.339802088,0.004212362,(2.5178965006496177+0.0008364843027247045j),2.517896501,0.000836484
422,1.407612,6.327880348,0.003486977,(2.5155279421813694+0.0006930905050710031j),2.515527942,0.000693091
423,1.405108,6.316432427,0.002888461,(2.513251431291112+0.0005746461866779033j),2.513251431,0.000574646
424,1.402613,6.305422368,0.002394296,(2.511060054153923+0.000476749984495341j),2.511060054,0.00047675
425,1.400127,6.294817496,0.001986017,(2.508947519008195+0.00039578695561015j),2.508947519,0.000395787
426,1.39765,6.28458815,0.001648475,(2.506908107191252+0.00032878640566633746j),2.506908107,0.000328786
427,1.395182,6.274707418,0.001369227,(2.5049366244727023+0.00027330569787846677j),2.504936624,0.000273306
428,1.392723,6.26515089,0.001138053,(2.5030283540699085+0.00022733524267661316j),2.503028354,0.000227335
429,1.390273,6.255896415,0.00094655,(2.501179012191913+0.00018922077472043354j),2.501179012,0.000189221
430,1.387832,6.246923887,0.000787805,(2.499384706583211+0.00015759973746252642j),2.499384707,0.0001576
431,1.385399,6.238211499,0.000656077,(2.497641190495146+0.00013133934194883677j),2.49764119,0.000131339
432,1.382976,6.229749795,0.000546786,(2.495946675539205+0.00010953489150638751j),2.495946676,0.000109535
433,1.380561,6.221516651,0.000455976,(2.4942968266026506+9.14037130459686e-05j),2.494296827,9.14E-05
434,1.378154,6.213498502,0.000380476,(2.492689011468987+7.631841479952509e-05j),2.492689011,7.63E-05
435,1.375756,6.205686181,0.000317692,(2.4911214712984724+6.37649364349205e-05j),2.491121471,6.38E-05
436,1.373367,6.19806815,0.000265448,(2.489591965183315+5.331163598054654e-05j),2.489591965,5.33E-05
437,1.370986,6.190630754,0.000221929,(2.488097818828371+4.459820709123581e-05j),2.488097819,4.46E-05
438,1.368614,6.183367514,0.000185671,(2.4866377933454653+3.733369292301394e-05j),2.486637793,3.73E-05
439,1.36625,6.176266541,0.000155429,(2.4852095569974098+3.127089536561902e-05j),2.485209557,3.13E-05
440,1.363894,6.169319794,0.000130192,(2.4838115458209+2.620812231823818e-05j),2.483811546,2.62E-05
441,1.361547,6.162522727,0.000109126,(2.482442895097332+2.1979632009936608e-05j),2.482442895,2.20E-05
442,1.359208,6.155865517,9.15E-05,(2.481101674162288+1.8444267035910147e-05j),2.481101674,1.84E-05
443,1.356877,6.149341829,7.68E-05,(2.479786649948557+1.5486715965152315e-05j),2.47978665,1.55E-05
444,1.354555,6.142948519,6.45E-05,(2.478497230068277+1.3012084395893479e-05j),2.47849723,1.30E-05
445,1.35224,6.136674627,5.42E-05,(2.477231242201695+1.0938528232770267e-05j),2.477231242,1.09E-05
446,1.349934,6.130520502,4.56E-05,(2.475988792769919+9.201536414815384e-06j),2.475988793,9.20E-06
447,1.347636,6.124478688,3.83E-05,(2.4747684109864876+7.744992313184524e-06j),2.474768411,7.74E-06
448,1.345345,6.118542204,3.23E-05,(2.4735687182921144+6.5223865155008064e-06j),2.473568718,6.52E-06
449,1.343063,6.11271211,2.72E-05,(2.4723899591659966+5.496448385720538e-06j),2.472389959,5.50E-06
450,1.340789,6.106981938,2.29E-05,(2.471230854863451+4.634620470117033e-06j),2.471230855,4.63E-06
451,1.338523,6.10134807,1.93E-05,(2.4700907007558954+3.910298656669015e-06j),2.470090701,3.91E-06
452,1.336264,6.095804671,1.63E-05,(2.468968341386576+3.3008678803719614e-06j),2.468968341,3.30E-06
453,1.334014,6.090353453,1.38E-05,(2.4678641479730676+2.7882298520091913e-06j),2.467864148,2.79E-06
454,1.331771,6.08498656,1.16E-05,(2.4667765525527745+2.3564574004138466e-06j),2.466776553,2.36E-06
455,1.329535,6.079701242,9.83E-06,(2.4657050192463847+1.992636852331455e-06j),2.465705019,1.99E-06
456,1.327308,6.074499544,8.31E-06,(2.4646499840208396+1.6860056441928808e-06j),2.464649984,1.69E-06
457,1.325088,6.069374258,7.03E-06,(2.463610005215472+1.4274036901984271e-06j),2.463610005,1.43E-06
458,1.322876,6.064325332,5.96E-06,(2.462585091392588+1.2091078028142925e-06j),2.462585091,1.21E-06
459,1.320672,6.059350492,5.05E-06,(2.461574799164679+1.0248272933989406e-06j),2.461574799,1.02E-06
460,1.318475,6.054445357,4.28E-06,(2.460578256639082+8.691350562225392e-07j),2.460578257,8.69E-07
461,1.316285,6.049607948,3.63E-06,(2.4595950780358495+7.375698489406456e-07j),2.459595078,7.38E-07
462,1.314103,6.044838556,3.08E-06,(2.458625338637408+6.258487701416016e-07j),2.458625339,6.26E-07
463,1.311928,6.040133169,2.61E-06,(2.4576682382391066+5.318691819183453e-07j),2.457668238,5.32E-07
464,1.309761,6.035492213,2.22E-06,(2.456723877962356+4.519745972187251e-07j),2.456723878,4.52E-07
465,1.307601,6.030911885,1.89E-06,(2.455791498681916+3.845539063383323e-07j),2.455791499,3.85E-07
466,1.305449,6.026392724,1.61E-06,(2.4548712234590906+3.271475195899628e-07j),2.454871223,3.27E-07
467,1.303304,6.021931116,1.37E-06,(2.4539623297234296+2.779775575723891e-07j),2.45396233,2.78E-07
468,1.301166,6.017525643,1.16E-06,(2.453064541169074+2.374854303972308e-07j),2.453064541,2.37E-07
469,1.299035,6.013174949,9.91E-07,(2.4521775932882983+2.0212918469683135e-07j),2.452177593,2.02E-07
470,1.296911,6.008877733,8.45E-07,(2.4513012326664465+1.7249341164216735e-07j),2.451301233,1.72E-07
471,1.294795,6.004634746,7.21E-07,(2.450435623675473+1.4600096599955427e-07j),2.450435624,1.46E-07
472,1.292686,6.00044276,6.15E-07,(2.4495801190510575+1.2467205919833117e-07j),2.449580119,1.25E-07
473,1.290583,5.996298666,5.25E-07,(2.4487340945366283+1.0745380149674383e-07j),2.448734095,1.07E-07
474,1.288488,5.992205303,4.49E-07,(2.4478981397889963+9.18569267238524e-08j),2.44789814,9.19E-08
475,1.2864,5.988159632,3.83E-07,(2.447071644258246+7.884953353001448e-08j),2.447071644,7.88E-08
476,1.284319,5.984160634,3.28E-07,(2.4462544091670995+6.664001874625056e-08j),2.446254409,6.66E-08
477,1.282244,5.98020543,2.80E-07,(2.445445854976631+5.5755039852469285e-08j),2.445445855,5.58E-08
478,1.280177,5.976296884,2.40E-07,(2.4446465765962766+4.712160915387242e-08j),2.444646577,4.71E-08
479,1.278116,5.972430305,2.06E-07,(2.443855622805185+4.2146848510894035e-08j),2.443855623,4.21E-08
480,1.276062,5.96860671,1.76E-07,(2.443073210180263+2.9802322387695312e-08j),2.44307321,2.98E-08
481,1.274016,5.964827091,1.51E-07,(2.442299549897802+2.9802322387695312e-08j),2.44229955,2.98E-08
482,1.271975,5.961085108,1.30E-07,(2.441533351811477+2.1073424255447017e-08j),2.441533352,2.11E-08
483,1.269942,5.957385489,1.11E-07,(2.440775591751374+2.1073424255447017e-08j),2.440775592,2.11E-08
484,1.267915,5.95372383,9.55E-08,(2.4400253748658516+2.1073424255447017e-08j),2.440025375,2.11E-08
485,1.265895,5.950101216,8.20E-08,(2.4392829307038344+2.1073424255447017e-08j),2.439282931,2.11E-08
486,1.263882,5.946516931,7.05E-08,(2.438548119459417+2.1073424255447017e-08j),2.438548119,2.11E-08
487,1.261875,5.942968519,6.06E-08,(2.437820444460017+2.1073424255447017e-08j),2.437820444,2.11E-08
488,1.259875,5.939457096,5.21E-08,(2.437100140803927+0j),2.437100141,0
489,1.257881,5.935980273,4.49E-08,(2.4363867247932034+0j),2.436386725,0
490,1.255894,5.932539179,3.87E-08,(2.435680434472399+0j),2.435680434,0
491,1.253913,5.929131488,3.33E-08,(2.43498079823724+0j),2.434980798,0
492,1.251939,5.925758343,2.87E-08,(2.434288056600908+0j),2.434288057,0
493,1.249971,5.922417474,2.48E-08,(2.433601749258937+0j),2.433601749,0
494,1.248009,5.919108355,2.14E-08,(2.4329217732699275+0j),2.432921773,0
495,1.246054,5.915832143,1.84E-08,(2.432248372025303+0j),2.432248372,0
496,1.244105,5.91258665,1.59E-08,(2.431581100792294+0j),2.431581101,0
497,1.242163,5.909373041,1.38E-08,(2.430920204483979+0j),2.430920204,0
498,1.240227,5.906189176,1.19E-08,(2.430265248001597+0j),2.430265248,0
499,1.223788,5.879914586,3.46E-09,(2.4248535185440963+0j),2.424853519,0
500,1.219735,5.873635292,2.55E-09,(2.423558394650499+0j),2.423558395,0
501,1.215708,5.867469995,1.88E-09,(2.4222861091388492+0j),2.422286109,0
502,1.211706,5.861413929,1.39E-09,(2.421035714052654+0j),2.421035714,0
503,1.207729,5.855464047,1.03E-09,(2.419806613491864+0j),2.419806613,0
504,1.203776,5.849615976,7.67E-10,(2.418597935950135+0j),2.418597936,0
505,1.199848,5.843868454,5.71E-10,(2.417409451114772+0j),2.417409451,0
506,1.195944,5.838217404,4.26E-10,(2.41624034485297+0j),2.416240345,0
507,1.192064,5.832660351,3.18E-10,(2.415090133121931+0j),2.415090133,0
508,1.188208,5.827194931,2.38E-10,(2.41395835313208+0j),2.413958353,0
509,1.184376,5.82181888,1.78E-10,(2.4128445620170793+0j),2.412844562,0
510,1.180567,5.816528652,1.34E-10,(2.4117480491034886+0j),2.411748049,0
511,1.176781,5.811322211,1.01E-10,(2.410668415819292+0j),2.410668416,0
512,1.173018,5.806197604,7.59E-11,(2.4096052797200027+0j),2.40960528,0
513,1.169278,5.801152957,5.73E-11,(2.408558273554649+0j),2.408558274,0
514,1.165561,5.79618647,4.33E-11,(2.407527044401154+0j),2.407527044,0
515,1.161866,5.791295092,3.28E-11,(2.406510979088553+0j),2.406510979,0
516,1.158193,5.786477196,2.49E-11,(2.4055097581029705+0j),2.405509758,0
517,1.154542,5.781731212,1.89E-11,(2.4045230736949814+0j),2.404523074,0
518,1.150914,5.77705691,1.44E-11,(2.4035508960953247+0j),2.403550896,0
519,1.147306,5.772448985,1.10E-11,(2.4025921387419875+0j),2.402592139,0
520,1.143721,5.767909879,8.39E-12,(2.4016473261241122+0j),2.401647326,0
521,1.140156,5.763434452,6.41E-12,(2.4007154041818515+0j),2.400715404,0
522,1.136613,5.759023935,4.91E-12,(2.3997966444294154+0j),2.399796644,0
523,1.13309,5.754674601,3.77E-12,(2.3988902852159457+0j),2.398890285,0
524,1.129589,5.750387723,2.90E-12,(2.3979966060583124+0j),2.397996606,0
525,1.126108,5.746159695,2.23E-12,(2.397114868922361+0j),2.397114869,0
526,1.122647,5.741989426,1.72E-12,(2.396244859316432+0j),2.396244859,0
527,1.119207,5.73787705,1.33E-12,(2.3953866179616274+0j),2.395386618,0
528,1.115787,5.733820333,1.03E-12,(2.3945396911589554+0j),2.394539691,0
529,1.112386,5.72981711,7.95E-13,(2.3937036386807122+0j),2.393703639,0
530,1.109006,5.725868773,6.16E-13,(2.392878762655166+0j),2.392878763,0
531,1.105645,5.721972051,4.79E-13,(2.3920643909830672+0j),2.392064391,0
532,1.102303,5.718126062,3.72E-13,(2.3912603501405565+0j),2.39126035,0
533,1.098981,5.71433109,2.90E-13,(2.3904667095876477+0j),2.39046671,0
534,1.095678,5.710585147,2.26E-13,(2.3896830640744247+0j),2.389683064,0
535,1.092394,5.706887425,1.77E-13,(2.3889092543033996+0j),2.388909254,0
536,1.089128,5.703236025,1.38E-13,(2.388144892063778+0j),2.388144892,0
537,1.085881,5.699631312,1.08E-13,(2.3873900629090916+0j),2.387390063,0
538,1.082653,5.696072542,8.49E-14,(2.3866446199608804+0j),2.38664462,0
539,1.079443,5.692557898,6.67E-14,(2.385908191522408+0j),2.385908192,0
540,1.076252,5.689087782,5.25E-14,(2.385180869887346+0j),2.38518087,0
541,1.073078,5.685659352,4.13E-14,(2.3844620677383292+0j),2.384462068,0
542,1.069922,5.682273052,3.26E-14,(2.3837518855544872+0j),2.383751886,0
543,1.066784,5.678928248,2.57E-14,(2.383050198319159+0j),2.383050198,0
544,1.063664,5.675624323,2.04E-14,(2.3823568840741816+0j),2.382356884,0
545,1.060561,5.672359628,1.61E-14,(2.3816716036459287+0j),2.381671604,0
546,1.057476,5.669134636,1.28E-14,(2.380994463716617+0j),2.380994464,0
547,1.054408,5.66594774,1.02E-14,(2.3803251333027857+0j),2.380325133,0
548,1.051357,5.662798399,8.07E-15,(2.379663505479354+0j),2.379663505,0
549,1.048322,5.659685063,6.42E-15,(2.3790092608407325+0j),2.379009261,0
550,1.045305,5.656609268,5.12E-15,(2.378362728391328+0j),2.378362728,0
551,1.042304,5.65356847,4.09E-15,(2.3777233796754187+0j),2.37772338,0
552,1.03932,5.6505632,3.26E-15,(2.3770913319565268+0j),2.377091332,0
553,1.036353,5.647592977,2.61E-15,(2.376466489714704+0j),2.37646649,0
554,1.033401,5.644655344,2.09E-15,(2.37584834189373+0j),2.375848342,0
555,1.030466,5.641751848,1.68E-15,(2.3752372193608005+0j),2.375237219,0
556,1.027547,5.638881059,1.35E-15,(2.37463282605332+0j),2.374632826,0
557,1.024644,5.63604255,1.08E-15,(2.3740350776964845+0j),2.374035078,0
558,1.021756,5.633234938,8.71E-16,(2.3734436875404534+0j),2.373443688,0
559,1.018885,5.630459759,7.02E-16,(2.3728589842719754+0j),2.372858984,0
560,1.016029,5.627714682,5.66E-16,(2.3722804813301086+0j),2.372280481,0
561,1.013188,5.624999332,4.57E-16,(2.3717081043294526+0j),2.371708104,0
562,1.010363,5.62231429,3.70E-16,(2.3711419802077116+0j),2.37114198,0
563,1.007552,5.619657296,2.99E-16,(2.370581636669172+0j),2.370581637,0
564,1.004757,5.617029888,2.43E-16,(2.3700274022851846+0j),2.370027402,0
565,1.001977,5.614430771,1.97E-16,(2.369479008431255+0j),2.369479008,0
566,0.999212,5.611859609,1.60E-16,(2.368936387648616+0j),2.368936388,0
567,0.996462,5.609316067,1.30E-16,(2.368399473742905+0j),2.368399474,0
568,0.993726,5.606798903,1.06E-16,(2.367868007993147+0j),2.367868008,0
569,0.991005,5.604308724,8.62E-17,(2.3673421223366424+0j),2.367342122,0
570,0.988298,5.601844308,7.04E-17,(2.3668215623146582+0j),2.366821562,0
571,0.985605,5.59940536,5.75E-17,(2.366306269275571+0j),2.366306269,0
572,0.982927,5.596992491,4.70E-17,(2.3657963755368536+0j),2.365796376,0
573,0.980263,5.594604508,3.84E-17,(2.3652916327075264+0j),2.365291633,0
574,0.977613,5.592241133,3.15E-17,(2.3647919852018213+0j),2.364791985,0
575,0.974977,5.589902093,2.58E-17,(2.3642973783936942+0j),2.364297378,0
576,0.972354,5.587586239,2.12E-17,(2.363807572304903+0j),2.363807572,0
577,0.969746,5.585295071,1.74E-17,(2.3633228876189762+0j),2.363322888,0
578,0.967151,5.583026574,1.43E-17,(2.362842900737347+0j),2.362842901,0
579,0.964569,5.580780504,1.18E-17,(2.3623675632358094+0j),2.362367563,0
580,0.962001,5.578557487,9.74E-18,(2.3618970102899715+0j),2.36189701,0
581,0.959446,5.576356418,8.04E-18,(2.3614310105359873+0j),2.361431011,0
582,0.956904,5.574177064,6.64E-18,(2.360969517891842+0j),2.360969518,0
583,0.954376,5.572020053,5.49E-18,(2.3605126673142784+0j),2.360512667,0
584,0.95186,5.569883453,4.54E-18,(2.3600600527510625+0j),2.360060053,0
585,0.949358,5.567768744,3.76E-18,(2.3596119900841477+0j),2.35961199,0
586,0.946868,5.56567402,3.12E-18,(2.3591680779187207+0j),2.359168078,0
587,0.944391,5.563599916,2.59E-18,(2.358728453173189+0j),2.358728453,0
588,0.941927,5.561546223,2.15E-18,(2.358293073936194+0j),2.358293074,0
589,0.939475,5.559511907,1.79E-18,(2.357861723407457+0j),2.357861723,0
590,0.937036,5.557497601,1.49E-18,(2.3574345380091235+0j),2.357434538,0
591,0.934609,5.555502286,1.24E-18,(2.3570113036836955+0j),2.357011304,0
592,0.932194,5.553525775,1.03E-18,(2.356591983233184+0j),2.356591983,0
593,0.929792,5.551568701,8.64E-19,(2.3561767125168154+0j),2.356176713,0
594,0.927402,5.549630061,7.22E-19,(2.355765281426784+0j),2.355765281,0
595,0.925023,5.547708874,6.04E-19,(2.355357483330055+0j),2.355357483,0
596,0.922657,5.545806581,5.05E-19,(2.354953625980495+0j),2.354953626,0
597,0.920303,5.543922199,4.23E-19,(2.3545535030269744+0j),2.354553503,0
598,0.91796,5.542054764,3.55E-19,(2.3541569114733667+0j),2.354156911,0
599,0.915629,5.540204911,2.98E-19,(2.353763988028597+0j),2.353763988,0
600,0.91331,5.538372476,2.50E-19,(2.3533746995397036+0j),2.3533747,0
601,0.911002,5.536556512,2.10E-19,(2.3529888464766366+0j),2.352988846,0
602,0.908706,5.534757649,1.77E-19,(2.352606564795364+0j),2.352606565,0
603,0.906421,5.532974951,1.49E-19,(2.3522276571923033+0j),2.352227657,0
604,0.904148,5.531209049,1.26E-19,(2.351852259106565+0j),2.351852259,0
605,0.901886,5.529459015,1.06E-19,(2.351480175402436+0j),2.351480175,0
606,0.899634,5.52772394,8.94E-20,(2.3511112139746206+0j),2.351111214,0
607,0.897394,5.526005225,7.56E-20,(2.3507456742722557+0j),2.350745674,0
608,0.895165,5.524301959,6.39E-20,(2.3503833642795717+0j),2.350383364,0
609,0.892947,5.522614006,5.41E-20,(2.3500242565057055+0j),2.350024257,0
610,0.89074,5.520941232,4.58E-20,(2.3496683238143534+0j),2.349668324,0
611,0.888543,5.51928275,3.88E-20,(2.3493153790802004+0j),2.349315379,0
612,0.886358,5.51763994,3.30E-20,(2.348965717148955+0j),2.348965717,0
613,0.884183,5.516011169,2.80E-20,(2.348618991842237+0j),2.348618992,0
614,0.882018,5.514396317,2.38E-20,(2.3482751791987115+0j),2.348275179,0
615,0.879864,5.51279601,2.02E-20,(2.3479344134500324+0j),2.347934413,0
616,0.87772,5.511209384,1.72E-20,(2.3475965121214077+0j),2.347596512,0
617,0.875587,5.50963706,1.47E-20,(2.3472616088435974+0j),2.347261609,0
618,0.873464,5.508078186,1.25E-20,(2.346929522923479+0j),2.346929523,0
619,0.871351,5.506532648,1.07E-20,(2.346600231841385+0j),2.346600232,0
620,0.869248,5.505000338,9.10E-21,(2.346273713345568+0j),2.346273713,0
621,0.867156,5.503481871,7.78E-21,(2.3459500998540292+0j),2.3459501,0
622,0.865073,5.501975688,6.65E-21,(2.345629060260468+0j),2.34562906,0
623,0.863001,5.50048313,5.69E-21,(2.345310881348486+0j),2.345310881,0
624,0.860938,5.499002651,4.87E-21,(2.3449952347772247+0j),2.344995235,0
625,0.858885,5.497534869,4.17E-21,(2.344682253412382+0j),2.344682253,0
626,0.856842,5.496079683,3.58E-21,(2.344371916521358+0j),2.344371917,0
627,0.854808,5.494636282,3.07E-21,(2.3440640525224756+0j),2.344064053,0
628,0.852785,5.493205987,2.64E-21,(2.343758943871731+0j),2.343758944,0
629,0.85077,5.491786581,2.27E-21,(2.343456118875033+0j),2.343456119,0
630,0.848765,5.490379384,1.95E-21,(2.3431558598854703+0j),2.34315586,0
631,0.84677,5.488984298,1.68E-21,(2.3428581473043497+0j),2.342858147,0
632,0.844784,5.487600534,1.45E-21,(2.342562813306446+0j),2.342562813,0
633,0.842808,5.486228698,1.25E-21,(2.342269988211993+0j),2.342269988,0
634,0.84084,5.484867314,1.07E-21,(2.3419793582200694+0j),2.341979358,0
635,0.838882,5.483517683,9.27E-22,(2.341691201459067+0j),2.341691201,0
636,0.836933,5.482179027,8.01E-22,(2.3414053529565892+0j),2.341405353,0
637,0.834993,5.480851263,6.92E-22,(2.3411217958554698+0j),2.341121796,0
638,0.833062,5.47953431,5.99E-22,(2.3408405134777883+0j),2.340840513,0
639,0.83114,5.478228085,5.18E-22,(2.3405614893223303+0j),2.340561489,0
640,0.829227,5.47693251,4.49E-22,(2.340284707062112+0j),2.340284707,0
641,0.827323,5.475647505,3.89E-22,(2.3400101505419455+0j),2.340010151,0
642,0.825427,5.474372319,3.37E-22,(2.3397376602971205+0j),2.33973766,0
643,0.823541,5.473108221,2.93E-22,(2.3394675079424037+0j),2.339467508,0
644,0.821663,5.471853792,2.54E-22,(2.339199391334368+0j),2.339199391,0
645,0.819793,5.470608965,2.21E-22,(2.338933296386817+0j),2.338933296,0
646,0.817932,5.469374332,1.92E-22,(2.338669350750134+0j),2.338669351,0
647,0.81608,5.46814982,1.67E-22,(2.338407539229826+0j),2.338407539,0
648,0.814236,5.466934696,1.45E-22,(2.3381477061091664+0j),2.338147706,0
649,0.812401,5.46572955,1.27E-22,(2.3378899780913693+0j),2.337889978,0
650,0.810574,5.464533656,1.10E-22,(2.3376342006609616+0j),2.337634201,0
651,0.808755,5.46334695,9.62E-23,(2.3373803605686128+0j),2.337380361,0
652,0.806945,5.462170016,8.40E-23,(2.3371285835744087+0j),2.337128584,0
653,0.805142,5.461001491,7.33E-23,(2.3368785784802175+0j),2.336878578,0
654,0.803348,5.459842606,6.41E-23,(2.3366306097443634+0j),2.33663061,0
655,0.801562,5.458692652,5.60E-23,(2.3363845257490814+0j),2.336384526,0
656,0.799784,5.457551566,4.90E-23,(2.336140313879592+0j),2.336140314,0
657,0.798014,5.456419287,4.29E-23,(2.3358979616414004+0j),2.335897962,0
658,0.796252,5.455295755,3.76E-23,(2.335657456658819+0j),2.335657457,0
659,0.794498,5.454180909,3.29E-23,(2.33541878667352+0j),2.335418787,0
660,0.792752,5.453074691,2.89E-23,(2.3351819395431126+0j),2.33518194,0
661,0.791013,5.45197641,2.53E-23,(2.334946768213995+0j),2.334946768,0
662,0.789283,5.450887273,2.23E-23,(2.334713531235982+0j),2.334713531,0
663,0.78756,5.449805962,1.95E-23,(2.3344819471619487+0j),2.334481947,0
664,0.785845,5.44873305,1.72E-23,(2.3342521393164235+0j),2.334252139,0
665,0.784137,5.447667859,1.51E-23,(2.3340239627166937+0j),2.334023963,0
666,0.782437,5.446610958,1.33E-23,(2.333797540072651+0j),2.33379754,0
667,0.780744,5.445561674,1.17E-23,(2.3335727274082334+0j),2.333572727,0
668,0.779059,5.444520574,1.03E-23,(2.333349646825404+0j),2.333349647,0
669,0.777382,5.443487604,9.09E-24,(2.3331282871398638+0j),2.333128287,0
670,0.775711,5.442461484,8.02E-24,(2.332908374449949+0j),2.332908374,0
671,0.774049,5.441444004,7.08E-24,(2.3326902931708227+0j),2.332690293,0
672,0.772393,5.440433278,6.25E-24,(2.3324736393411163+0j),2.332473639,0
673,0.770745,5.43943048,5.52E-24,(2.332258664978644+0j),2.332258665,0
674,0.769104,5.438434952,4.88E-24,(2.3320452295051326+0j),2.33204523,0
675,0.76747,5.437446648,4.31E-24,(2.3318333234466504+0j),2.331833323,0
676,0.765843,5.436465522,3.82E-24,(2.3316229374104527+0j),2.331622937,0
677,0.764223,5.435491529,3.38E-24,(2.331414062084117+0j),2.331414062,0
